id,nome,data_nascita,nazionalita
4824,Brian Thomas,1989-07-07,86
4825,Dylan Griffin,1932-02-27,63
4826,Alicia French,1964-12-30,4
4827,Dwayne Walton,2004-01-18,5
4828,Whitney Johnson,1951-11-23,60
4829,Justin Jacobs,1981-01-16,2
4830,Andrea Hill,1945-09-12,47
4831,Troy Miller,1938-05-13,69
4832,Michael Wright,1967-02-24,29
4833,Tiffany Kerr,1988-07-07,47
4834,Philip Flores,1986-03-05,96
4835,Jessica Dennis,1975-03-31,88
4836,Ann Garner DVM,1987-07-09,31
4837,Troy Sweeney,1938-03-26,99
4838,Michael Lawrence,1970-07-15,29
4839,Richard Rice,1965-05-06,64
4840,Devon Newton,1992-04-15,69
4841,Leah Smith,1999-09-08,28
4842,Justin Williams,1954-02-19,46
4843,Ethan Carpenter,1957-10-31,42
4844,Jacqueline Grant,1939-08-26,43
4845,Chelsey Smith,1937-05-12,40
4846,Daniel Jones,1983-11-08,95
4847,Kevin Dominguez,1997-04-14,39
4848,Misty Berry,1944-03-18,55
4849,Bradley Reid,1946-09-09,0
4850,Michael Flores,1946-10-20,96
4851,Morgan Nicholson,1994-03-13,81
4852,Kathleen Gill,1948-08-12,88
4853,Joseph Brown,1935-06-27,92
4854,Donald Hernandez,1965-09-27,75
4855,Jesse Russell,1983-03-20,15
4856,Jason Mitchell,1968-02-25,52
4857,James Martin,1972-04-13,23
4858,Cameron Torres,2003-03-14,72
4859,Gina Orozco,1952-10-20,32
4860,Anthony Larson,1983-11-18,69
4861,Paula Brown,1991-08-14,95
4862,Tina Perkins,1978-04-13,18
4863,Madison Nelson,2002-08-16,1
4864,Kelly Myers,2004-11-04,70
4865,Jeffrey Crawford,1949-10-18,43
4866,Gregory Diaz,1956-11-18,69
4867,Matthew Rhodes,1978-09-28,103
4868,Jacob Kim,1938-08-12,57
4869,Christopher Johnson,1934-12-20,100
4870,Kristi Martin,1957-03-17,62
4871,Penny Turner MD,1935-07-07,22
4872,Louis Ball,1958-10-09,16
4873,Robert Jones,1950-05-22,60
4874,John Thompson,1992-08-01,0
4875,Robert Mcgee,1977-10-27,58
4876,Samantha Proctor,1956-11-30,58
4877,Calvin Sims,1934-05-06,103
4878,Richard Johnson,1976-04-14,15
4879,Jamie Flores,1989-01-17,49
4880,Victor Horn,2003-02-12,27
4881,Peggy Davis,1953-07-11,14
4882,Jason Griffin,1963-11-03,36
4883,Kelly Maddox,1933-06-05,9
4884,Wendy Vazquez,1996-09-25,2
4885,Shawn Williams,2001-02-17,10
4886,Vicki Wright,1953-05-03,47
4887,Hannah Curry,1946-06-20,42
4888,Caroline Macdonald,1952-03-16,26
4889,Jessica Larson,1955-08-08,17
4890,Misty Carter,2004-07-19,49
4891,Karen Scott,1951-11-22,20
4892,Andrew Chase,1950-07-16,61
4893,Megan Herrera,1948-07-26,2
4894,Ashley Pitts,1934-08-01,44
4895,Bradley Franklin,2003-01-11,44
4896,Elizabeth Munoz,1993-03-15,67
4897,Maurice Callahan,1943-02-17,15
4898,James Shields,1949-06-16,70
4899,Timothy Edwards,1986-08-10,54
4900,Andrew Miller,2004-10-29,28
4901,Natalie Sanchez,1979-02-08,2
4902,Philip Buck,1943-07-02,79
4903,Angela Smith,1939-02-26,73
4904,Kevin Arellano,1970-12-18,3
4905,Terri Mays,1966-05-07,21
4906,Rebecca Hamilton,1996-09-19,73
4907,Kim Parsons,2000-01-26,33
4908,Vickie Richardson,1980-01-19,54
4909,Gregory Silva,1973-10-13,38
4910,Mary Collier,1956-03-14,44
4911,Briana Luna,1998-05-31,60
4912,Derek Hubbard,1972-03-27,30
4913,Christopher Lester,1974-04-22,26
4914,Natalie Bond,1968-03-01,88
4915,Anthony Grant,1939-03-05,41
4916,Nathaniel Bell,1948-07-08,30
4917,Joshua Smith,1935-08-09,18
4918,Ryan Reed,1989-04-05,13
4919,Mitchell Robinson,2001-01-02,10
4920,Monica Martin,1958-07-27,10
4921,Christian Walsh,1952-03-06,0
4922,William Campbell,1946-04-15,92
4923,Travis Welch,1961-02-19,52
4924,Jaime Velez,1991-11-08,52
4925,Ernest Graves,1984-06-30,4
4926,Christopher Wade,1950-07-11,21
4927,Kimberly Mendoza,1946-07-17,100
4928,Laura Little,1951-07-14,103
4929,Miss Chelsea Hoffman DDS,1956-11-17,99
4930,Michael Green,1941-05-10,14
4931,David Scott,1946-05-06,68
4932,Joshua Scott,1974-05-11,27
4933,Raymond Thompson,1973-02-18,51
4934,Cathy Allen,1961-02-16,88
4935,Cameron Keller,1963-07-15,23
4936,Wendy Tyler,1985-08-06,24
4937,Jamie Wang,1976-02-22,81
4938,Jennifer Kim,1942-08-02,2
4939,Edward Williams,1993-01-30,81
4940,Jessica Martin,1975-09-19,86
4941,Ruben Davis,1950-07-24,85
4942,Jerry Adams,1975-03-14,15
4943,David Soto,1933-07-24,18
4944,Derek Long,1994-10-23,8
4945,Matthew Smith,1940-12-12,54
4946,Crystal Malone MD,1945-04-16,77
4947,Amber West,1988-04-16,60
4948,Kathryn Cunningham,1955-12-22,75
4949,Brenda Lawrence,1980-07-09,28
4950,Wendy Hayden,1959-04-08,51
4951,Natalie Wood,1964-02-06,96
4952,John Smith,1985-08-23,64
4953,Michael Robinson,1937-01-29,45
4954,Angela Sweeney,1978-06-12,87
4955,James Foley,1939-05-21,21
4956,James Ray,1977-02-11,101
4957,Michelle Johnson,1937-09-02,76
4958,Felicia Miller,2004-12-09,32
4959,Benjamin James,1965-08-03,20
4960,Sarah Smith MD,1934-04-21,11
4961,Jennifer Harrison,1989-11-22,8
4962,Jo Ferrell,1952-09-23,102
4963,Jennifer Reyes,1994-05-04,83
4964,Edward Higgins,1937-03-20,37
4965,Tony Horton,1949-03-16,0
4966,Tammy Mcneil,1982-10-11,48
4967,Bethany Reynolds DDS,1978-04-10,23
4968,Autumn Graham,1974-07-09,25
4969,Scott Harris,1951-03-09,30
4970,David Flowers,1977-06-28,61
4971,Christine Hunter,1940-01-04,94
4972,Rachel Chen,2004-09-17,48
4973,Stephanie Garcia,1970-10-12,5
4974,Chad Myers,1986-01-19,38
4975,Tony Glover,1981-01-17,103
4976,Craig Dougherty,2004-01-13,98
4977,Kevin Velazquez,1951-05-23,66
4978,Ashley Boyle,1982-12-19,25
4979,Briana Vargas,1951-08-13,11
4980,Antonio Ball,1942-08-24,53
4981,Michael Davenport,1994-06-21,96
4982,Donna Romero,1954-02-18,96
4983,Alisha Hale,1977-08-30,103
4984,Tim Burke,1981-01-07,69
4985,Kevin Johnson,1947-05-22,9
4986,Laura Clarke,1969-11-27,85
4987,Jason Gray,1961-06-21,82
4988,Brian Turner,1946-10-05,102
4989,Zachary Harris,1977-02-10,30
4990,Phillip Brown,1994-10-07,8
4991,Dawn Jones,1982-04-25,68
4992,Richard Haley,1984-07-15,6
4993,Jesse Woods,1960-11-12,24
4994,Robert Miller,1979-01-10,4
4995,Victoria Frederick,1957-01-09,97
4996,Kelly Hobbs,1955-05-20,95
4997,Melanie Walls,1959-09-19,96
4998,Christopher Bates,1934-03-25,38
4999,Tony Richmond,1950-03-21,84
